CityName;Latitude;Longitude;PostalCode;CountryCode
Gelting;54.7462;9.89708;24395;DE
Geltorf;54.4638;9.61083;24884;DE
Gemmerich;50.2282;7.75835;56357;DE
Gemmingen;49.1556;8.98112;75050;DE
Gemmrigheim;49.0267;9.15927;74376;DE
Gemünd;49.9892;6.1605;54673;DE
Gemünden;49.8958;7.48034;55490;DE
Gemünden;50.5591;8.01684;56459;DE
Gemünden (Felda);50.6815;9.03685;35329;DE
Gemünden (Wohra);50.9727;8.96938;35285;DE
Gemünden am Main;50.0495;9.70593;97737;DE
Genderkingen;48.7042;10.8794;86682;DE
Gengenbach;48.4098;8.0096;77723;DE
Gensingen;49.8978;7.92836;55457;DE
Genthin;52.4006;12.1602;39307;DE
Gentingen;49.9009;6.23563;54675;DE
Genzkow;53.6278;13.4986;17099;DE
Georgenberg;49.7025;12.4202;92697;DE
Georgensgmünd;49.1879;11.0141;91166;DE
Georgenthal;50.8319;10.6635;99887;DE
Georgsdorf;52.5699;7.07024;49828;DE
Georgsmarienhütte;52.2021;8.04918;49124;DE
Gera;50.838;12.1087;07551;DE
Gera;50.8805;12.0805;07545;DE
Gera;50.8445;12.0626;07549;DE
Gera;50.8827;12.0346;07548;DE
Gera;50.9197;12.0528;07552;DE
Gera;50.881;12.107;07546;DE
Geraberg;50.7173;10.8492;98716;DE
Gerabronn;49.2519;9.92183;74582;DE
Gerach;49.752;7.34083;55743;DE
Gerach;50.0339;10.796;96161;DE
Geratskirchen;48.3374;12.6636;84552;DE
Gerbach;49.6733;7.87149;67813;DE
Gerbershausen;51.338;9.98433;37318;DE
Gerbitz;51.8412;11.8246;06429;DE
Gerbrunn;49.7811;9.98614;97218;DE
Gerbstedt;51.6334;11.625;06347;DE
Gerdau;52.9655;10.425;29581;DE
Gerdshagen;53.245;12.1982;16928;DE
Geretsried;47.8552;11.4872;82538;DE
Gerhardsbrunn;49.3553;7.5205;66894;DE
Gerhardshofen;49.6298;10.6946;91466;DE
Gering;50.2733;7.26207;56751;DE
Geringswalde;51.0778;12.9057;09326;DE
Gerlebogk;51.7056;11.836;06420;DE
Gerlingen;48.799;9.06577;70839;DE
Germaringen;47.9217;10.6679;87656;DE
Germendorf;52.7224;13.1916;16767;DE
Germering;48.1352;11.3691;82110;DE
Germersheim;49.214;8.36681;76726;DE
Gernrode;51.3946;10.4037;37339;DE
Gernrode;51.6466;10.9676;06507;DE
Gernsbach;48.7632;8.34371;76593;DE
Gernsheim;49.7574;8.48852;64579;DE
Geroda;50.2802;9.89456;97779;DE
Geroda;50.7675;11.9051;07819;DE
Geroldsgrün;50.3363;11.5954;95179;DE
Geroldshausen;49.6855;9.90195;97256;DE
Gerolfingen;49.0531;10.5108;91726;DE
Gerolsbach;48.4941;11.3602;85302;DE
Gerolsheim;49.5482;8.26291;67229;DE
Gerolstein;50.2235;6.65666;54568;DE
Gerolzhofen;49.8983;10.3249;97447;DE
Gersdorf;51.1565;12.9271;04703;DE
Gersdorf;50.7585;12.71;09355;DE
Gersfeld;50.4495;9.91964;36129;DE
Gersheim;49.1476;7.20344;66453;DE
Gersten;52.5714;7.49537;49838;DE
Gerstenberg;51.0323;12.4386;04617;DE
Gerstengrund;50.7008;10.0501;36419;DE
Gerstetten;48.6226;10.0196;89547;DE
Gersthofen;48.4243;10.8763;86368;DE
Gerstungen;50.9635;10.0673;99834;DE
Gerswalde;53.1667;13.7667;17268;DE
Gerterode;51.3802;10.4894;37355;DE
Gertewitz;50.6811;11.6427;07389;DE
Gerwisch;52.1774;11.7405;39175;DE
Gerzen;48.508;12.4266;84175;DE
Geschendorf;53.9219;10.4428;23815;DE
Gescher;51.9529;7.00317;48712;DE
Geschwenda;50.731;10.8221;98716;DE
Gesees;49.8998;11.5374;95494;DE
Geseke;51.6394;8.50676;59590;DE
Geslau;49.3663;10.3154;91608;DE
Gessertshausen;48.3297;10.7336;86459;DE
Gestratz;47.6478;9.98631;88167;DE
Getelo;52.4675;6.84076;49843;DE
Gettorf;54.4146;9.97653;24214;DE
Geusa;51.3548;11.9792;06217;DE
Geußnitz;51.0155;12.1859;06712;DE
Gevelsberg;51.3221;7.33833;58285;DE
Gevenich;50.1538;7.08558;56825;DE
Gevensleben;52.0765;10.8234;38384;DE
Geversdorf;53.7952;9.0781;21784;DE
Geyer;50.6252;12.9239;09468;DE
Giebelstadt;49.6535;9.94525;97232;DE
Gieboldehausen;51.6077;10.2203;37434;DE
Gieckau;51.1344;11.8842;06618;DE
Giekau;54.319;10.5047;24321;DE
Gielde;52.0377;10.4927;38315;DE
Gieleroth;50.669;7.67973;57610;DE
Gielert;49.7746;7.00273;54424;DE
Gielow;53.6973;12.7455;17139;DE
Giengen an der Brenz;48.6224;10.2392;89537;DE
Gierschnach;50.2628;7.34748;56294;DE
Giershausen;50.6811;7.54528;57632;DE
Giersleben;51.7649;11.5601;06449;DE
Gierstädt/Kleinfahner;51.038;10.8462;99100;DE
Giesdorf;50.1799;6.4498;54614;DE
Gießen;50.5698;8.6699;35392;DE
Gießen;50.5616;8.64048;35398;DE
Gießen;50.585;8.67417;35390;DE
Gießen;50.6057;8.70738;35396;DE
Gießen;52.1959;9.89653;31180;DE
Gießen;50.5715;8.71747;35394;DE
Giesenhausen;50.7016;7.71951;57612;DE
Giesensdorf;53.6889;10.7121;23909;DE
Gieseritz;52.7746;11.0106;29413;DE
Gieshof-Zelliner Loose;52.7299;14.3513;15324;DE
Gifhorn;52.4809;10.5508;38518;DE
Gilching;48.1092;11.29;82205;DE
Gillenbeuren;50.1563;7.01806;56825;DE
Gillenfeld;50.1284;6.90453;54558;DE
Gillersdorf;50.6059;11.0183;98701;DE
Gilserberg;50.953;9.06144;34630;DE
Gilten;52.706;9.57292;29690;DE
Gilzem;49.8681;6.51966;54298;DE
Gimbsheim;49.7797;8.37503;67578;DE
Gimbweiler;49.5852;7.18984;55767;DE
Gimritz;51.5678;11.8679;06198;DE
Gindorf;50.012;6.64642;54657;DE
Gingen an der Fils;48.6589;9.78213;73333;DE
Gingst;54.4568;13.2562;18569;DE
Ginsheim-Gustavsburg;49.9931;8.32205;65462;DE
Ginsweiler;49.6525;7.64887;67742;DE
Gipperath;50.0388;6.86268;54533;DE
Girkenroth;50.5205;7.97015;56459;DE
Girod;50.4508;7.9109;56412;DE
Gischow;53.4375;12.0116;19386;DE
Gittelde;51.7944;10.1877;37534;DE
Gladau;52.3043;12.0912;39307;DE
Gladbach;49.9352;6.76995;54518;DE
Gladbeck;51.554;6.99836;45968;DE
Gladbeck;51.5877;6.96648;45966;DE
Gladbeck;51.5757;6.99037;45964;DE
Gladenbach;50.7598;8.57384;35075;DE
Gladigau;52.7725;11.5685;39606;DE
Glaisin;53.2791;11.3695;19288;DE
Glan-Münchweiler;49.4714;7.44611;66907;DE
Glanbrücken;49.6128;7.52906;66887;DE
Glandorf;52.0858;8.00032;49219;DE
Glasau;54.0578;10.5317;23719;DE
Glasehausen;51.4415;10.1528;37308;DE
Glasewitz;53.82;12.2803;18276;DE
Glashütte;53.5841;14.248;17321;DE
Glashütte;50.8507;13.7758;01768;DE
Glashütten;49.8868;11.4472;95496;DE
Glashütten;50.2164;8.40156;61479;DE
Glasin;53.9113;11.7361;23992;DE
Glasow;53.3788;14.2732;17322;DE
Glattbach;50.0062;9.14726;63864;DE
Glatten;48.444;8.51321;72293;DE
Glaubitz;51.3208;13.3766;01612;DE
Glauburg;50.3219;9.01844;63695;DE
Glauchau;50.8188;12.5452;08371;DE
Glauzig;51.6551;11.9919;06369;DE
Glebitzsch;51.5972;12.1912;06794;DE
Glees;50.4332;7.24349;56653;DE
Gleichamberg;50.4042;10.7078;98646;DE
Gleichen;51.4822;10.1038;37130;DE
Gleina;51.258;11.7203;06632;DE
Gleiritsch;49.4993;12.3131;92723;DE
Gleißenberg;49.3155;12.7408;93477;DE
Gleisweiler;49.2408;8.06511;76835;DE
Gleiszellen-Gleishorbach;49.1289;8.0058;76889;DE
Glewitz;54.0197;12.9291;18513;DE
Glienick;52.2324;13.3726;15806;DE
Glienicke/Nordbahn;52.6333;13.3272;16548;DE
Glienke;53.5882;13.43;17099;DE
Glietz;52.0088;14.0812;15913;DE
Glinde;53.5447;10.2167;21509;DE
Glinde;52.0084;11.8502;39249;DE
Glindenberg;52.2407;11.6835;39326;DE
Globig-Bleddin;51.7833;12.7833;06901;DE
Glonn;47.9871;11.8673;85625;DE
Glöthe;51.9058;11.6678;39240;DE
Glött;48.4993;10.4874;89353;DE
Glottertal;48.0486;7.94484;79286;DE
Glowe;54.5694;13.4706;18551;DE
Glöwen;52.9171;12.068;19339;DE
Glücksburg;54.835;9.55191;24960;DE
Glückstadt;53.7912;9.42609;25348;DE
Glüsing;54.2741;9.21859;25779;DE
Gmund am Tegernsee;47.7506;11.7385;83703;DE
Gnadau;51.9759;11.779;39249;DE
Gnarrenburg;53.3854;9.00437;27442;DE
Gneus;50.8331;11.689;07646;DE
Gneven;53.6357;11.5688;19065;DE
Gnevkow;53.7898;13.1676;17089;DE
Gnevsdorf;53.4039;12.2172;19395;DE
Gnewitz;54.0795;12.5109;18195;DE
Gnoien;53.9716;12.7048;17179;DE
Gnotzheim;49.0594;10.7136;91728;DE
Gnutz;54.1311;9.83272;24622;DE
Göbitz;51.0184;12.1519;06712;DE
Goch;51.68;6.15655;47574;DE
Gochsheim;50.0219;10.2774;97469;DE
Göcklingen;49.162;8.03779;76831;DE
Göda;51.178;14.3204;02633;DE
Goddert;50.5481;7.74356;56244;DE
Godendorf;53.257;13.1542;17237;DE
Gödenroth;50.0873;7.48749;56290;DE
Gödenstorf;53.2288;10.1263;21376;DE
Godern;53.6176;11.5424;19065;DE
Gödnitz;51.996;11.9205;39264;DE
Göggingen;48.8609;9.88357;73571;DE
Göhl;54.284;10.9412;23758;DE
Göhlen;53.3064;11.3667;19288;DE
Gohrau;51.8158;12.4868;06786;DE
Göhrde;53.15;10.8833;29473;DE
Göhrde Bredenbock;53.1355;10.9525;29473;DE
Göhrde Dübbekold;53.15;10.8833;29473;DE
Göhrde Göhrde;53.15;10.8833;29473;DE
Göhrde Govelin;53.1456;10.9355;29473;DE
Göhrde Kollase;53.1143;10.8967;29473;DE
Göhrde Mailage;53.1221;10.9111;29473;DE
Göhrde Metzingen;53.1304;10.9561;29473;DE
Göhrde Nadlitz;53.146;10.868;29473;DE
Göhrde Plumbohm;53.1128;10.9483;29473;DE
Göhrde Sarenseck;53.1266;11.0189;29473;DE
Göhrde Schmardau;53.1122;10.9686;29473;DE
Göhrde Schmessau;53.1222;10.9415;29473;DE
Göhrde Schnadlitz;53.1286;10.9056;29473;DE
Göhrde Tollendorf;53.1428;10.9611;29473;DE
Göhrde Wedderin;53.1039;10.9445;29473;DE
Göhrde Zienitz;53.108;10.887;29473;DE
Göhren;53.5328;11.6077;19089;DE
Göhren;50.9681;12.3663;04603;DE
Göhren;54.3416;13.7409;18586;DE
Göhren-Döhlen;50.7134;12.0148;07950;DE
Göhren-Lebbin;53.4772;12.5113;17213;DE
Gohrisch;50.8832;14.1249;01824;DE
Gokels;54.1121;9.46873;25557;DE
Golbitz;51.6601;11.8029;06420;DE
Golchen;53.7912;13.2791;17089;DE
Goldbach;49.9987;9.18024;63773;DE
Goldbach;50.9925;10.6565;99869;DE
Goldbeck;52.7172;11.8618;39596;DE
Goldberg;53.5901;12.0857;19399;DE
Goldebek;54.6786;9.146;25862;DE
Goldelund;54.678;9.10579;25862;DE
Göldenitz;53.7223;10.6321;23919;DE
Goldenstädt;53.4684;11.4983;19079;DE
Goldenstedt;52.7895;8.43505;49424;DE
Goldisthal;50.5204;11.0053;98746;DE
Goldkronach;50.0097;11.6858;95497;DE
Goldschau;51.0618;11.8971;06721;DE
Gölenkamp;52.5094;6.91556;49843;DE
Gollenberg;49.6727;7.15919;55767;DE
Gollenberg;52.7547;12.3751;14728;DE
Gollensdorf;52.9582;11.55;39615;DE
Göllheim;49.596;8.053;67307;DE
Gollhofen;49.5695;10.1921;97258;DE
Gollin;53.0502;13.6058;17268;DE
Göllingen;51.3563;11.1109;06567;DE
Göllnitz;51.6428;13.8496;03238;DE
Göllnitz;50.9472;12.3204;04626;DE
Gollwitz;52.4852;12.5601;14778;DE
Golm;52.4038;12.9574;14476;DE
Golmbach;51.8997;9.54482;37640;DE
Golmsdorf;50.972;11.6731;07751;DE
Golßen;51.9716;13.5956;15938;DE
Goltoft;54.5467;9.72347;24864;DE
Golzen;51.2205;11.6399;06636;DE
Golzow;52.2794;12.6006;14778;DE
Golzow;52.5667;14.5;15328;DE
Gomadingen;48.3993;9.3912;72532;DE
Gomaringen;48.4549;9.09642;72810;DE
Gommern;52.0748;11.8236;39245;DE
Gommersheim;49.2964;8.29748;67377;DE
Gompertshausen;50.2996;10.6261;98663;DE
Gonbach;49.5467;7.90627;67724;DE
Gondelsheim;49.0597;8.65955;75053;DE
Gondenbrett;50.2357;6.41438;54595;DE
Gondershausen;50.1601;7.49197;56283;DE
Gondorf;49.9691;6.61882;54647;DE
Gonna;51.4506;11.2355;06528;DE
Gönnebek;54.0496;10.1792;24610;DE
Gönnersdorf;50.3281;6.59744;54584;DE
Gönnersdorf;50.4809;7.26503;53498;DE
Gönnheim;49.4499;8.23865;67161;DE
Goosefeld;54.4286;9.80809;24340;DE
Göpfersdorf;50.9128;12.5968;04618;DE
Göppingen;48.7285;9.70166;73037;DE
Göppingen;48.6934;9.63783;73035;DE
Göppingen;48.7098;9.65316;73033;DE
Gorden;51.53;13.6264;03238;DE
Gorenzen;51.5676;11.3532;06343;DE
Görgeshausen;50.41;7.95361;56412;DE
Görike;52.9406;12.2089;16866;DE
Görisried;47.7067;10.5092;87657;DE
Göritz;53.406;13.912;17291;DE
Görkwitz;50.5882;11.7869;07907;DE
Gorleben;53.0469;11.3555;29475;DE
Gorleben Gorleben;53.0476;11.3588;29475;DE
Gorleben Meetschow;53.0465;11.388;29475;DE
Görlitz;51.1614;14.9741;02828;DE
Görlitz;51.1124;14.9634;02827;DE
Görlitz;51.1482;14.9754;02826;DE
Gorlosen;53.1867;11.462;19294;DE
Görlsdorf;53.054;13.9346;16278;DE
Görlsdorf;51.8138;13.7685;15926;DE
Görmin;53.992;13.2718;17121;DE
Gornau/Erzgebirge;50.7473;13.0746;09405;DE
Gornhausen;49.8597;7.04523;54472;DE
Gornsdorf;50.7012;12.8839;09390;DE
Görsbach;51.4617;10.9382;99765;DE
Görschen;51.1115;11.9023;06618;DE
Gorsleben;51.2762;11.1824;06577;DE
Görwihl;47.642;8.07563;79733;DE
Gorxheimertal;49.5319;8.7301;69517;DE
Görzig;51.666;11.9955;06369;DE
Görzke;52.1718;12.3748;14828;DE
Göschitz;50.6259;11.8682;07907;DE
Goseck;51.1953;11.8717;06667;DE
Gösen;52.3934;13.7127;15537;DE
Gösen;50.993;11.8777;07607;DE
Gosen Gosen;52.3934;13.7127;15537;DE
Gosen Neu Zittau;52.3887;13.7417;15537;DE
Gösenroth;49.8903;7.325;55624;DE
Gosheim;48.1343;8.75719;78559;DE
Goslar;51.9114;10.4381;38640;DE
Goslar;51.8859;10.4538;38644;DE
Goslar;51.914;10.4681;38642;DE
Goslar Goslar;51.9114;10.4381;38640;DE
Goslar Goslar;51.914;10.4681;38642;DE
Goslar Hahndorf;51.9558;10.4351;38644;DE
Goslar Hahnenklee-Bockswiese;51.861;10.3383;38644;DE
Goslar Jerstedt;51.9543;10.3912;38644;DE
Goslar Oker;51.9033;10.4813;38642;DE
Gößlow;53.3373;11.142;19249;DE
Goßmar;51.6954;13.6786;03249;DE
Gößnitz;50.8904;12.4311;04639;DE
Gossa;51.668;12.4442;06773;DE
Gossel;50.7987;10.8505;99338;DE
Gössenheim;50.0202;9.78162;97780;DE
Gossersweiler-Stein;49.1594;7.92619;76857;DE
Gössitz;50.6215;11.5876;07389;DE
Gößweinstein;49.7692;11.3384;91327;DE
Goßwitz;50.6347;11.4768;07334;DE
Gotha;50.9469;10.7093;99867;DE
Gottenheim;48.05;7.72857;79288;DE
Gottesgabe;53.6301;11.2473;19209;DE
Gotteszell;48.9641;12.9651;94239;DE
Gottfrieding;48.6375;12.5354;84177;DE
Gotthun;53.4157;12.59;17207;DE
Göttin;53.5318;10.7033;21514;DE
Göttingen;51.5345;9.93423;37073;DE
Göttingen;51.5552;9.88839;37079;DE
Göttingen;51.5167;9.97099;37085;DE
Göttingen;51.5666;9.96348;37077;DE
Göttingen;51.5206;9.94083;37083;DE
Göttingen;51.5367;10.0023;37075;DE
Göttingen;51.5317;9.90492;37081;DE
Gottmadingen;47.7357;8.78153;78244;DE
Göttnitz;51.6375;12.0615;06780;DE
Götz;52.4852;12.5601;14778;DE
Goyatz;52.01;14.153;15913;DE
Graach;49.935;7.06179;54470;DE
Grabau;53.8029;10.2777;23845;DE
Grabau;53.5136;10.5196;21493;DE
Gräben;52.2327;12.4321;14793;DE
Gräben;48.1888;10.8224;86836;DE
Graben bei Neukirchen am Teisenberg;47.833;12.7498;83364;DE
Graben-Neudorf;49.1605;8.48495;76676;DE
Gräbendorf;52.2224;13.6444;15741;DE
Grabenstätt;47.8454;12.5434;83355;DE
Grabenstetten;48.5242;9.46161;72582;DE
Grabko;51.9093;14.5719;03172;DE
Grabow;53.2848;11.5624;19300;DE
Grabow;52.2482;11.9667;39291;DE
Grabow-Below;53.2789;12.4413;17209;DE
Grabowhöfe;53.568;12.5944;17194;DE
Grabsleben;50.9363;10.8267;99869;DE
Gräfelfing;48.1227;11.4341;82166;DE
Grafenau;48.8592;13.3946;94481;DE
Grafenau;48.7145;8.91214;71120;DE
Gräfenberg;49.6447;11.2467;91322;DE
Gräfenberg;48.5651;9.30307;72661;DE
Gräfendhron;49.7935;6.99404;54426;DE
Gräfendorf;50.1224;9.7399;97782;DE
Grafengehaig;50.2028;11.5935;95356;DE
Gräfenhain;50.8177;10.7006;99887;DE
Gräfenhainichen;51.7288;12.4549;06773;DE
Grafenhausen;47.7757;8.25521;79865;DE
Grafenrheinfeld;49.9943;10.2075;97506;DE
Gräfenroda;50.7476;10.8108;99330;DE
Gräfenthal;50.5256;11.3085;98743;DE
Grafenwiesen;49.2021;12.8827;93479;DE
Grafenwöhr;49.7141;11.9059;92655;DE
Grafhorst;52.4439;10.9462;38462;DE
Grafing bei München;48.045;11.9646;85567;DE
Grafling;48.8944;12.9753;94539;DE
Grafrath;48.1248;11.1639;82284;DE
Grafschaft;50.5804;7.05089;53501;DE
Grainau;47.4777;11.0233;82491;DE
Grainet;48.7967;13.6534;94143;DE
Graitschen bei Bürgel;50.9582;11.7203;07616;DE
Grambek;53.5736;10.6798;23883;DE
Grambin;53.7557;14.0153;17375;DE
Grambow;53.4138;14.3337;17322;DE
Grambow;53.6206;11.2741;19071;DE
Gramkow;53.9212;11.3159;23968;DE
Grammendorf;54.038;12.8745;18513;DE
Grammentin;53.7568;12.898;17153;DE
Grammow;54.0473;12.6307;18195;DE
Gramzow;53.2106;14.0078;17291;DE
Grana;51.0534;12.1061;06712;DE
Grande;53.582;10.3866;22946;DE
Gräningen;52.5759;12.4721;14715;DE
Granschütz;51.183;12.0573;06679;DE
Gransdorf;50.0161;6.69077;54533;DE
Gransebieth;54.0847;12.9098;18513;DE
Gransee;53.0047;13.156;16775;DE
Granzin;53.5026;11.9409;19386;DE
Granzow;52.9584;12.2477;16866;DE
Grapzow;53.7126;13.291;17089;DE
Grasberg;53.1815;8.98414;28879;DE
Grasbrunn;48.0783;11.7446;85630;DE
Grasellenbach;49.6295;8.8603;64689;DE
Grasleben;52.3053;11.0159;38368;DE
Grassau;52.6703;11.6836;39579;DE
Grassau;47.7784;12.4519;83224;DE
Grattersdorf;48.8044;13.1519;94541;DE
Grauel;54.0711;9.67346;24594;DE
Grauingen;52.377;11.2137;39359;DE
Graustein;51.5671;14.4666;03130;DE
Grävenwiesbach;50.388;8.45735;61279;DE
Grebbin;53.5143;11.8646;19374;DE
Grebenau;50.7427;9.47356;36323;DE
Grebenhain;50.4891;9.3382;36355;DE
Grebenstein;51.4472;9.41026;34393;DE
Grebin;54.1981;10.4937;24329;DE
Grebs;53.2415;11.3196;19294;DE
Greding;49.0455;11.3565;91171;DE
Grefrath;51.3387;6.34108;47929;DE
Greifenberg;48.0707;11.0835;86926;DE
Greifenhagen;51.6264;11.4186;06333;DE
Greifenstein;50.606;8.24562;35753;DE
Greiffenberg;53.0885;13.9207;16278;DE
Greifswald;54.0778;13.3804;17489;DE
Greifswald;54.0865;13.3923;17493;DE
Greifswald;54.0781;13.4213;17491;DE
Greiling;47.763;11.6098;83677;DE
Greimerath;50.0398;6.90811;54533;DE
Greimerath;49.8531;6.5694;54298;DE
Greimersburg;50.1852;7.13985;56814;DE
Greiz;50.6551;12.1936;07973;DE
Gremersdorf;54.3317;10.9333;23758;DE
Gremersdorf-Buchholz;54.1277;12.8795;18461;DE
Gremsdorf;49.6952;10.8335;91350;DE
Grenderich;50.0659;7.22793;56858;DE
Grenzach-Wyhlen;47.5524;7.65809;79639;DE
Greppin;51.6514;12.292;06803;DE
Gresse;53.431;10.7483;19258;DE
Grethem;52.7274;9.57466;29690;DE
Grettstadt;49.9858;10.3116;97508;DE
Greußen;51.2282;10.9482;99718;DE
Greußenheim;49.8139;9.76145;97259;DE
Greven;53.4782;10.8005;19258;DE
Greven;52.0965;7.61711;48268;DE
Grevenbroich;51.0821;6.60384;41515;DE
Grevenbroich;51.0463;6.58879;41517;DE
Grevenbroich;51.1069;6.62946;41516;DE
Grevenkop;53.8426;9.53865;25361;DE
Grevenkrug;54.2137;10.011;24241;DE
Grevesmühlen;53.86;11.1907;23936;DE
Gribbohm;54.0249;9.34964;25596;DE
Gribow;53.9486;13.4881;17506;DE
Griebelschied;49.7988;7.40047;55608;DE
Grieben;52.4378;11.9598;39517;DE
Grieben;53.8419;11.0473;23936;DE
Griebo;51.9381;12.4305;06869;DE
Griefstedt;51.2296;11.1303;99638;DE
Gries;49.4198;7.40143;66903;DE
Grießen;51.8383;12.4599;06786;DE
Grießen;51.8533;14.5883;03172;DE
Griesheim;49.8614;8.56764;64347;DE
Griesingen;48.2659;9.78048;89608;DE
Griesstätt;47.9934;12.1792;83556;DE
Grillenberg;51.4506;11.2355;06528;DE
Grimburg;49.6211;6.8835;54413;DE
Grimma;51.2364;12.7202;04668;DE
Grimme;52.0344;12.2869;39264;DE
Grimmelshausen;50.4809;10.637;98660;DE
Grimmen;54.1106;13.0343;18507;DE
Grinau;53.7745;10.5482;23847;DE
Grischow;53.697;13.3386;17089;DE
Gröben;51.1234;12.0426;06682;DE
Grobengereuth;50.6695;11.669;07389;DE
Gröbenzell;48.1933;11.3752;82194;DE
Gröbern;51.7288;12.4549;06773;DE
Gröbers;51.4297;12.1162;06184;DE
Gröbitz;51.2096;11.9453;06667;DE
Gröbitz;51.6599;13.7064;03238;DE
Grobleben;52.5258;11.8952;39579;DE
Gröbzig;51.6814;11.8754;06388;DE
Grockstädt;51.3283;11.58;06268;DE
Gröde;54.6333;8.72417;25869;DE
Gröden;51.404;13.5729;04932;DE
Grödersby;54.6376;9.9185;24376;DE
Gröditsch;51.9901;13.7778;15910;DE
Gröditz;51.4111;13.4472;01609;DE
Groitzsch;51.1534;12.2833;04539;DE
Grolsheim;49.9081;7.91648;55459;DE
Grömbach;48.5729;8.54578;72294;DE
Grömitz;54.1505;10.9602;23743;DE
Gröna;51.7644;11.6988;06408;DE
Gronau (Leine);52.0893;9.77253;31028;DE
Gronau (Westfalen);52.1841;7.02894;48599;DE
Gröningen;51.9371;11.219;39397;DE
Grönwohld;53.6419;10.4087;22956;DE
Groß Ammensleben;52.2316;11.5243;39326;DE
Groß Behnitz;52.5786;12.7488;14641;DE
Groß Berßen;52.7725;7.49353;49777;DE
Groß Beuchow;51.8423;13.8899;03222;DE
Groß Boden;53.7498;10.4502;23847;DE
Groß Börnecke;51.941;11.425;39435;DE
Groß Breese;53.0054;11.8227;19322;DE
Groß Buchwald;54.1627;10.0806;24582;DE
Groß Daberkow;53.5026;13.6508;17348;DE
Groß Disnack;53.7421;10.6911;23911;DE
Groß Döbbern;51.6491;14.326;03058;DE
Groß Dölln;53.0082;13.5792;17268;DE
Groß Dratow;53.5127;12.839;17192;DE
Groß Düben;51.5657;14.5672;02959;DE
Groß Ernsthof;54.089;13.7483;17440;DE
Groß Flotow;53.5522;12.9908;17219;DE
Groß Gaglow;51.7437;14.4174;03058;DE
Groß Garz;52.9328;11.6103;39615;DE
Groß Germersleben;51.9925;11.3193;39398;DE
Groß Gievitz;53.5804;12.7797;17192;DE
Groß Glienicke;52.4636;13.103;14476;DE
Groß Godems;53.3624;11.795;19372;DE
Groß Görnow;53.7511;11.8204;19406;DE
Groß Grönau;53.8025;10.7496;23627;DE
Groß Ippener;52.9752;8.61874;27243;DE
Groß Kelle;53.4061;12.5439;17207;DE
Groß Kienitz;52.334;13.4766;15831;DE
Groß Kiesow;54.0122;13.4772;17495;DE
Groß Kordshagen;54.3327;12.8384;18442;DE
Groß Köris;52.1652;13.6545;15746;DE
Groß Krams;53.3331;11.2671;19230;DE
Groß Krankow;53.7906;11.4282;23996;DE
Groß Kreutz;52.4039;12.7808;14550;DE
Groß Kummerfeld;54.0511;10.0736;24626;DE
Groß Laasch;53.3475;11.5503;19288;DE
Groß Labenz;53.7791;11.7774;19417;DE
Groß Leine;51.9943;14.06;15913;DE
Groß Leuthen;52.0445;14.0473;15913;DE
Groß Lindow;52.2375;14.5365;15295;DE
Groß Lindow Schlaubehammer;52.2453;14.476;15295;DE
Groß Lindow Weißenspring;52.2385;14.5021;15295;DE
Groß Luckow;53.5354;13.8321;17337;DE
Groß Luja;51.6027;14.4395;03130;DE
Groß Machnow;52.2257;13.4307;15806;DE
Groß Meckelsen;53.2883;9.4476;27419;DE
Groß Miltzow;53.5355;13.5931;17349;DE
Groß Mohrdorf;54.3897;12.9511;18445;DE
Groß Molzahn;53.734;10.8713;19217;DE
Groß Naundorf;51.6945;12.9981;06925;DE
Groß Nemerow;53.473;13.2228;17094;DE
Groß Neuendorf;52.7039;14.385;15324;DE
Groß Niendorf;53.5914;11.8524;19374;DE
Groß Niendorf;53.8455;10.2445;23816;DE
Groß Nordende;53.7016;9.64929;25436;DE
Groß Oesingen;52.647;10.4633;29393;DE
Groß Offenseth-Aspern;53.8191;9.72049;25355;DE
Groß Oßnig;51.6877;14.3616;03058;DE
Groß Pampau;53.5224;10.5607;21493;DE
Groß Pankow;53.1191;12.0494;16928;DE
Groß Pinnow;53.1659;14.2802;16306;DE
Groß Plasten;53.547;12.8516;17192;DE
Groß Polzin;53.8947;13.5943;17390;DE
Groß Quenstedt;51.9279;11.1112;38822;DE
Groß Rheide;54.4414;9.43499;24872;DE
Groß Rodensleben;52.1216;11.3838;39167;DE
Groß Roge;53.7811;12.4965;17166;DE
Groß Rönnau;53.9724;10.3125;23795;DE
Groß Rosenburg;51.9141;11.8891;39240;DE
Groß Rünz;53.7652;10.9768;19217;DE
Groß Santersleben;52.1916;11.4562;39343;DE
Groß Sarau;53.7716;10.7377;23627;DE
Groß Schacksdorf-Simmersdorf;51.6913;14.6284;03149;DE
Groß Schenkenberg;53.7939;10.5668;23860;DE
Groß Schierstedt;51.7481;11.5249;06449;DE
Groß Schönebeck (Schorfheide);52.8554;13.53;16348;DE
Groß Schulzendorf;52.2826;13.3589;15806;DE
Groß Schwechten;52.6855;11.8085;39579;DE
Groß Schwiesow;53.8458;12.0945;18276;DE
Groß Siemz;53.8156;10.9277;23923;DE
Groß Stieten;53.8129;11.4483;23972;DE
Groß Teetzleben;53.646;13.2277;17091;DE
Groß Twülpstedt;52.3601;10.901;38464;DE
Groß Vielen;53.4809;13.0342;17217;DE
Groß Vollstedt;54.2341;9.86764;24802;DE
